movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0532,First Phoenix,TV Series,Adventure,Thriller,1998,36,TV-14,English,USA,0.5,"68,373","28,637",13,15,FALSE,2025-04-11,FALSE
movie_0533,First Ice,Stand-up Comedy,Thriller,Not Specified,2007,61,TV-14,English,USA,6,"68,373","28,637",1,6,FALSE,2025-01-11,TRUE
movie_0534,Big Family,TV Series,War,Sport,1991,14,PG-13,English,USA,7.9,"68,373","28,637",8,36,FALSE,2022-08-26,TRUE
movie_0535,Last Phoenix,TV Series,Romance,Thriller,1993,71,R,Hindi,Canada,4.8,"68,373","28,637",12,126,TRUE,2021-11-21,TRUE
movie_0536,Bright Hero,TV Series,Western,Not Specified,1992,36,TV-14,Japanese,USA,0.5,"68,373","28,637",1,76,FALSE,2023-08-28,FALSE
movie_0537,New Story,Movie,Horror,Not Specified,1998,67,PG-13,Italian,UK,5.6,"3,291,844","9,314,738",1,6,TRUE,2022-08-16,TRUE
movie_0538,Storm Dream,Movie,Thriller,Not Specified,2002,80,NC-17,Spanish,France,4.9,"13,375,163","28,637",1,6,FALSE,2022-10-21,TRUE
movie_0539,Queen Queen,Movie,Family,Not Specified,2021,106,TV-Y,English,USA,6.2,"68,373","5,088,419",1,6,TRUE,2021-03-18,FALSE
movie_0540,Warrior Story,Documentary,Music,Mystery,2004,86,TV-MA,Italian,USA,7.7,"68,373","28,637",1,6,TRUE,2020-09-03,FALSE
movie_0541,Princess Love,Documentary,Adventure,Not Specified,2024,76,TV-G,Japanese,USA,4.8,"68,373","28,637",1,6,FALSE,2021-02-28,FALSE
movie_0542,Storm Empire,Documentary,Horror,Not Specified,2004,82,TV-Y,English,USA,4.9,"68,373","28,637",1,6,TRUE,2022-09-29,FALSE
movie_0543,War Adventure,TV Series,War,Fantasy,2003,24,G,English,Germany,4.8,"68,373","28,637",3,170,FALSE,2024-08-24,FALSE
movie_0544,Hero Quest,Movie,Comedy,Music,1990,70,TV-PG,English,Germany,5.9,"1,855,152","28,637",1,6,FALSE,2022-10-26,FALSE
movie_0545,Little Mission,Documentary,Western,Not Specified,1998,90,G,Spanish,USA,8.6,"68,373","28,637",1,6,TRUE,2022-02-22,FALSE
movie_0546,New Queen,Movie,Adventure,Sport,2011,100,G,Korean,Canada,5.2,"27,001,846","1,247,942",1,6,FALSE,2024-04-18,FALSE
movie_0547,Fire Mission,TV Series,History,Not Specified,2011,55,PG,Italian,South Korea,4.6,"68,373","28,637",8,41,TRUE,2025-07-30,FALSE
movie_0548,Story Hero,Documentary,Comedy,Adventure,1990,92,R,English,Germany,0.5,"68,373","28,637",1,6,FALSE,2024-04-13,FALSE
movie_0549,A Adventure,Movie,Crime,Western,1995,130,TV-PG,English,USA,0.5,"116,133,750","28,637",1,6,FALSE,2021-10-04,TRUE
movie_0550,Dark Ice,Movie,War,Not Specified,2001,59,PG-13,Spanish,USA,6.2,"1,930,583","28,637",1,6,FALSE,2023-11-03,FALSE
movie_0551,Warrior Quest,Movie,Mystery,Romance,2012,109,R,English,USA,0.5,"1,558,696","4,818,745",1,6,FALSE,2023-09-08,FALSE
movie_0552,A Mission,Documentary,Romance,Not Specified,2017,88,TV-14,English,UK,0.5,"68,373","28,637",1,6,TRUE,2025-01-17,TRUE
movie_0553,Mystery City,Documentary,Music,Not Specified,2010,93,NC-17,English,Germany,6,"68,373","28,637",1,6,TRUE,2024-06-22,FALSE
movie_0554,Fire Queen,Documentary,History,Not Specified,2009,84,NC-17,German,Canada,7.8,"68,373","28,637",1,6,FALSE,2021-11-28,FALSE
movie_0555,Ice Phoenix,TV Series,Comedy,Sci-Fi,2011,22,R,English,Germany,3,"68,373","28,637",1,141,FALSE,2025-04-06,TRUE
movie_0556,Empire Princess,Documentary,Animation,Not Specified,2001,108,TV-Y,English,USA,6.8,"68,373","28,637",1,6,FALSE,2023-09-10,FALSE
movie_0557,Queen Hero,Movie,Sport,Not Specified,2020,147,TV-G,English,USA,7.8,"13,882,650","1,054,653,607",1,6,FALSE,2022-03-09,FALSE
movie_0558,Last Phoenix,TV Series,Music,Not Specified,2011,28,NC-17,Spanish,USA,5.6,"68,373","28,637",2,185,FALSE,2020-08-13,FALSE
movie_0559,Mystery Dragon,Documentary,Romance,Not Specified,2001,73,TV-Y7,English,South Korea,0.5,"68,373","28,637",1,6,TRUE,2021-07-05,FALSE
movie_0560,Ice Queen,Stand-up Comedy,Adventure,Not Specified,1997,51,TV-Y,English,Germany,0.5,"68,373","28,637",1,6,FALSE,2025-04-19,FALSE
movie_0561,Quest Secret,TV Series,Western,Crime,1990,54,R,English,UK,3.8,"68,373","28,637",5,38,FALSE,2023-03-05,FALSE
movie_0562,Legend Queen,Movie,Action,Not Specified,2006,137,G,English,Germany,0.5,"8,709,831","1,267,443",1,6,FALSE,2024-06-18,FALSE
movie_0563,Ice Secret,Movie,Sport,Not Specified,1995,121,R,English,USA,7,"14,078,805","28,637",1,6,FALSE,2024-10-08,FALSE
movie_0564,Mystery Mystery,TV Series,Documentary,Not Specified,2006,6,NC-17,English,USA,0.5,"68,373","28,637",1,177,FALSE,2024-04-18,FALSE
movie_0565,Dragon Family,Stand-up Comedy,Music,Not Specified,2005,54,G,English,USA,6.9,"68,373","28,637",1,6,FALSE,2021-07-18,FALSE
movie_0566,A City,Movie,History,Mystery,2022,110,TV-Y,Hindi,USA,7.2,"68,373","124,803,650",1,6,FALSE,2024-10-11,FALSE
movie_0567,Journey Kingdom,TV Series,Fantasy,Not Specified,1993,50,PG,English,USA,5.6,"68,373","28,637",13,167,TRUE,2025-01-15,TRUE
movie_0568,Dark Legend,Movie,Sci-Fi,Not Specified,1956,125,TV-Y7,English,Canada,6.2,"1,464,928","7,568,167",1,6,FALSE,2025-03-22,FALSE
movie_0569,Legend King,Documentary,War,Not Specified,1990,59,TV-14,English,USA,6.3,"68,373","28,637",1,6,FALSE,2022-04-12,TRUE
movie_0570,Mission Storm,Stand-up Comedy,Sci-Fi,War,1999,87,TV-G,German,USA,5.8,"68,373","28,637",1,6,FALSE,2023-08-31,FALSE
movie_0571,City Princess,Documentary,Family,History,2011,73,TV-MA,Japanese,South Korea,4.4,"68,373","28,637",1,6,TRUE,2024-11-04,FALSE
movie_0572,Dream Secret,TV Series,Documentary,Sci-Fi,2024,33,PG-13,English,UK,4.5,"68,373","28,637",8,105,FALSE,2021-06-08,FALSE
movie_0573,Fire Kingdom,Limited Series,Action,History,2020,34,PG,Spanish,Germany,6.9,"68,373","28,637",3,35,FALSE,2021-08-28,FALSE
movie_0574,Journey Princess,Limited Series,Comedy,Drama,2012,57,PG,Spanish,USA,5.3,"68,373","28,637",6,10,FALSE,2024-08-14,TRUE
movie_0575,City Quest,Documentary,Drama,Not Specified,2021,86,NC-17,Spanish,South Korea,1.4,"68,373","28,637",1,6,FALSE,2024-10-22,FALSE
movie_0576,Love Kingdom,Movie,Crime,Not Specified,2001,104,G,Hindi,France,7.1,"5,073,775","28,637",1,6,FALSE,2024-09-13,FALSE
movie_0577,Family House,TV Series,Action,Not Specified,2003,53,TV-PG,Japanese,Japan,8.6,"68,373","28,637",7,74,TRUE,2023-10-22,FALSE
movie_0578,Little Phoenix,TV Series,Sport,Horror,2000,55,PG-13,Hindi,USA,6.6,"68,373","28,637",3,29,FALSE,2023-06-19,FALSE
movie_0579,Last Story,Movie,Documentary,Not Specified,1978,349,G,English,South Korea,7,"5,312,135","69,251,153",1,6,FALSE,2024-02-05,FALSE
movie_0580,Last Love,Stand-up Comedy,Crime,Not Specified,2014,74,PG,English,South Korea,6.2,"68,373","28,637",1,6,TRUE,2022-01-19,FALSE
movie_0581,Ice Kingdom,Documentary,Sci-Fi,War,2016,111,TV-Y,English,USA,2.7,"68,373","28,637",1,6,FALSE,2023-07-19,TRUE
movie_0582,My Queen,TV Series,Sci-Fi,Not Specified,1990,62,TV-Y,English,USA,7.4,"68,373","28,637",1,192,FALSE,2020-11-19,FALSE
movie_0583,Hero Ice,Movie,Comedy,Not Specified,1999,101,PG,English,USA,6.8,"3,951,401","32,741,225",1,6,FALSE,2023-07-24,FALSE
movie_0584,Family Storm,Documentary,Romance,Not Specified,2006,89,TV-Y,English,USA,3.8,"68,373","28,637",1,6,FALSE,2023-10-31,TRUE
movie_0585,Quest Battle,TV Series,Comedy,Not Specified,2023,59,G,Spanish,USA,0.5,"68,373","28,637",6,101,FALSE,2020-11-25,FALSE
movie_0586,A Adventure,Documentary,Drama,Documentary,2021,99,R,English,USA,4.4,"68,373","28,637",1,6,TRUE,2021-10-26,FALSE
movie_0587,A Quest,Stand-up Comedy,Family,Not Specified,2020,51,R,English,India,5.9,"68,373","28,637",1,6,FALSE,2022-05-14,FALSE
movie_0588,Queen Queen,Movie,Sci-Fi,Not Specified,1997,122,TV-Y,English,India,2.5,"447,581","391,734,641",1,6,FALSE,2023-09-15,FALSE
movie_0589,Family Adventure,Limited Series,Mystery,Not Specified,2011,332,TV-Y,Korean,USA,7.3,"68,373","28,637",3,79,TRUE,2021-08-11,FALSE
movie_0590,Secret City,Documentary,War,Not Specified,2012,104,NC-17,English,India,5.4,"68,373","28,637",1,6,FALSE,2022-12-15,TRUE
movie_0591,City Empire,Limited Series,Mystery,Sci-Fi,1995,94,TV-Y,German,USA,0.5,"68,373","28,637",6,77,FALSE,2024-08-01,FALSE
movie_0592,King Adventure,Movie,Drama,Not Specified,2018,117,TV-G,Italian,USA,6.2,"37,983,685","7,744,943",1,6,FALSE,2025-03-12,FALSE
movie_0593,Queen Dragon,Documentary,Family,Family,2001,72,TV-14,Spanish,Germany,0.5,"68,373","28,637",1,6,TRUE,2022-04-24,FALSE
movie_0594,Journey Day,Movie,Drama,Not Specified,2003,153,PG-13,French,Canada,6.6,"1,442,937","23,502,658",1,6,TRUE,2024-11-16,TRUE
movie_0595,An Empire,TV Series,Animation,Not Specified,1998,28,PG-13,English,France,8.3,"68,373","28,637",8,104,TRUE,2022-06-30,FALSE
movie_0596,Phoenix Adventure,Limited Series,Documentary,Not Specified,1993,33,TV-G,English,USA,7.5,"68,373","28,637",4,12,FALSE,2020-11-12,FALSE
movie_0597,War Journey,Stand-up Comedy,Comedy,History,1996,77,TV-MA,English,USA,3.6,"68,373","28,637",1,6,FALSE,2021-12-24,FALSE
movie_0598,Queen Quest,Movie,Biography,Not Specified,1995,166,TV-PG,English,India,6.9,"719,932","28,637",1,6,FALSE,2022-10-11,FALSE
movie_0599,Quest War,Documentary,Thriller,Not Specified,1994,89,TV-14,English,USA,4.9,"68,373","28,637",1,6,FALSE,2022-02-26,FALSE
movie_0600,Big Adventure,TV Series,History,Fantasy,1992,40,TV-Y,Korean,South Korea,0.5,"68,373","28,637",14,173,FALSE,2022-12-08,FALSE
movie_0601,Secret Mission,Documentary,Horror,Not Specified,2016,99,G,Japanese,Germany,6.5,"68,373","28,637",1,6,FALSE,2021-01-20,FALSE
movie_0602,Queen Family,Movie,Mystery,Sci-Fi,2012,70,TV-14,Japanese,Japan,0.5,"68,373","3,500,926",1,6,TRUE,2020-12-15,FALSE
movie_0603,Last Kingdom,Movie,War,Crime,1996,113,TV-14,English,USA,6.6,"68,373","28,637",1,6,FALSE,2024-06-23,FALSE
movie_0604,Empire War,TV Series,Western,Not Specified,2019,42,TV-MA,English,USA,5.4,"68,373","28,637",14,112,FALSE,2021-08-22,TRUE
movie_0605,An War,Movie,Romance,War,2014,138,PG,English,South Korea,5.6,"3,696,939","158,596,540",1,6,TRUE,2024-09-07,FALSE
movie_0606,Legend Fire,Movie,Comedy,Animation,1993,96,NC-17,English,UK,9.3,"68,373","13,896,745",1,6,FALSE,2024-04-25,FALSE
movie_0607,The War,Documentary,Romance,Not Specified,2002,86,TV-Y7,English,USA,7.6,"68,373","28,637",1,6,TRUE,2024-06-15,FALSE
movie_0608,King Warrior,TV Series,Western,Not Specified,1991,6,G,English,India,5.1,"68,373","28,637",9,99,FALSE,2023-06-05,FALSE
movie_0609,Old Family,Limited Series,Action,War,2018,43,TV-G,Spanish,South Korea,0.5,"68,373","28,637",5,182,FALSE,2024-10-14,FALSE
movie_0610,Princess Legend,Documentary,Thriller,Not Specified,2004,43,TV-Y7,French,Japan,4.4,"68,373","28,637",1,6,FALSE,2022-10-08,TRUE
movie_0611,Big Adventure,Movie,Documentary,Fantasy,2017,126,TV-Y7,English,USA,1.3,"2,250,753","170,972,649",1,6,FALSE,2023-07-31,FALSE
movie_0612,Kingdom Empire,Movie,Music,Mystery,2009,66,TV-Y,English,USA,5.4,"2,775,406","18,385,689",1,6,TRUE,2021-12-19,TRUE
movie_0613,Princess Day,Limited Series,Sci-Fi,Crime,1993,30,TV-Y7,English,USA,4.6,"68,373","28,637",8,19,FALSE,2024-12-27,FALSE
movie_0614,Day Day,Movie,Comedy,Not Specified,2019,108,TV-G,English,Japan,4.6,"1,559,466","28,637",1,6,FALSE,2024-11-20,FALSE
movie_0615,An Fire,Movie,Crime,Not Specified,2016,136,PG,English,Japan,5.1,"1,121,652","130,558,068",1,6,TRUE,2022-02-02,TRUE
movie_0616,First Ice,Documentary,Adventure,Not Specified,2007,96,G,English,South Korea,7.1,"68,373","28,637",1,6,FALSE,2022-12-06,FALSE
movie_0617,Quest War,Movie,War,War,2023,146,PG,English,Germany,7.1,"77,455,401","7,924,508",1,6,FALSE,2024-06-27,FALSE
movie_0618,First Kingdom,TV Series,War,Romance,2014,58,NC-17,English,South Korea,0.5,"68,373","28,637",1,152,FALSE,2024-05-30,FALSE
movie_0619,My Story,Documentary,Crime,Adventure,2014,570,TV-G,Japanese,UK,4.8,"68,373","28,637",1,6,TRUE,2021-03-03,TRUE
movie_0620,Dark Secret,Movie,Animation,Not Specified,1997,111,TV-Y7,English,USA,7.9,"5,640,579","96,414,255",1,6,TRUE,2020-10-28,FALSE
movie_0621,Battle War,TV Series,History,Horror,2023,53,PG,Hindi,USA,7,"68,373","28,637",5,95,TRUE,2022-06-05,FALSE
movie_0622,An Journey,Movie,Western,Comedy,2005,130,R,Italian,South Korea,3.4,"5,596,184","43,187,317",1,6,TRUE,2020-08-06,FALSE
movie_0623,Family Day,Stand-up Comedy,Family,Not Specified,2013,54,PG,English,USA,9.3,"68,373","28,637",1,6,FALSE,2023-08-08,FALSE
movie_0624,Mystery Mystery,Movie,Romance,Sport,2015,101,G,English,USA,5.7,"5,694,534","169,216,899",1,6,TRUE,2021-03-11,FALSE
movie_0625,Day Night,Movie,Documentary,Not Specified,2003,105,TV-Y,English,USA,0.5,"68,373","28,637",1,6,FALSE,2021-10-13,FALSE
movie_0626,Journey Mystery,Movie,Western,Not Specified,2009,21,NC-17,English,South Korea,5.3,"350,706","146,051",1,6,FALSE,2025-03-18,FALSE
movie_0627,Love Legend,Movie,Western,Not Specified,2018,121,NC-17,English,Germany,6.5,"2,533,936","45,685,991",1,6,FALSE,2024-12-29,FALSE
movie_0628,Phoenix Story,TV Series,Music,Not Specified,2010,45,TV-14,English,Canada,8,"68,373","28,637",13,170,FALSE,2024-04-11,FALSE
movie_0629,Adventure Secret,Documentary,Adventure,Not Specified,1999,104,TV-MA,Japanese,USA,8.2,"68,373","28,637",1,6,TRUE,2023-11-14,FALSE
movie_0630,War Secret,Documentary,Sport,War,2024,56,TV-G,Japanese,USA,0.5,"68,373","28,637",1,6,TRUE,2024-04-15,FALSE
movie_0631,Warrior Kingdom,Movie,War,War,2003,81,TV-PG,English,South Korea,4.8,"19,341,025","120,445,111",1,6,FALSE,2022-11-26,FALSE
movie_0632,Day Dragon,Movie,Adventure,Not Specified,2004,89,G,French,Germany,6.4,"220,840","28,637",1,6,TRUE,2020-11-20,FALSE
movie_0633,Warrior Ice,TV Series,Biography,History,2000,43,TV-G,English,USA,6.6,"68,373","28,637",6,29,TRUE,2020-09-15,FALSE
movie_0634,War Phoenix,Stand-up Comedy,Action,Not Specified,1997,74,TV-MA,English,Germany,8,"68,373","28,637",1,6,FALSE,2022-04-20,TRUE
movie_0635,Dream Family,TV Series,Comedy,Not Specified,1995,30,TV-Y7,French,South Korea,4.8,"68,373","28,637",1,172,FALSE,2023-05-29,FALSE
movie_0636,Last Mission,Stand-up Comedy,Music,Not Specified,2009,51,TV-MA,English,USA,0.5,"68,373","28,637",1,6,TRUE,2023-01-23,FALSE
movie_0637,Old Battle,TV Series,Family,History,2006,58,TV-MA,English,USA,5.5,"68,373","28,637",1,83,TRUE,2021-10-03,FALSE
movie_0638,Quest Family,TV Series,Romance,Not Specified,2001,65,G,English,USA,6.1,"68,373","28,637",8,25,FALSE,2024-05-16,FALSE
movie_0639,Quest Fire,Limited Series,Sport,War,1996,68,TV-Y7,English,Canada,4.8,"68,373","28,637",11,37,TRUE,2021-05-03,FALSE
movie_0640,Warrior Legend,Movie,Horror,Not Specified,2002,88,TV-MA,Korean,India,6.1,"23,331,183","28,637",1,6,FALSE,2023-02-28,TRUE
movie_0641,First Dream,TV Series,Thriller,Thriller,2023,62,R,English,USA,10,"68,373","28,637",12,54,TRUE,2025-01-29,FALSE
movie_0642,Hero Dragon,Limited Series,Romance,Not Specified,2011,20,TV-14,Italian,Canada,0.5,"68,373","28,637",3,37,TRUE,2021-04-26,TRUE
movie_0643,Fire Phoenix,TV Series,Drama,Not Specified,2018,45,TV-Y7,Japanese,South Korea,5.3,"68,373","28,637",11,91,FALSE,2020-09-07,TRUE
movie_0644,Kingdom Hero,TV Series,Mystery,Not Specified,2010,24,NC-17,Italian,South Korea,6.2,"68,373","28,637",5,197,FALSE,2021-12-13,FALSE
movie_0645,Last Secret,Stand-up Comedy,Adventure,Mystery,1991,62,TV-G,Korean,France,1.8,"68,373","28,637",1,6,TRUE,2022-11-07,TRUE
movie_0646,King Adventure,Movie,Fantasy,Not Specified,2015,104,TV-MA,English,France,7.5,"2,435,028","296,405",1,6,TRUE,2021-09-09,FALSE
movie_0647,Story Journey,Movie,Music,Not Specified,2010,159,TV-Y7,French,France,8.2,"12,844,095","34,444,993",1,6,FALSE,2020-10-30,FALSE
movie_0648,An Ice,Movie,Horror,Not Specified,2012,138,TV-Y7,English,USA,4.9,"68,373","28,637",1,6,TRUE,2020-12-17,FALSE
movie_0649,King Battle,TV Series,War,Sport,2014,52,TV-Y7,Spanish,UK,0.5,"68,373","28,637",6,45,FALSE,2023-02-22,FALSE
movie_0650,First Kingdom,Movie,Adventure,Not Specified,2020,99,TV-G,English,USA,5.2,"182,524,033","3,132,808",1,6,FALSE,2022-11-28,FALSE
movie_0651,Phoenix Day,Movie,Documentary,Action,2019,114,R,English,USA,4.1,"386,155","51,575,130",1,6,FALSE,2024-02-29,TRUE
movie_0652,Our Night,Movie,History,Not Specified,2015,102,TV-MA,English,USA,10,"14,939,487","21,771,252",1,6,FALSE,2024-10-15,TRUE
movie_0653,House Story,Stand-up Comedy,Music,Sci-Fi,1993,334,TV-Y,English,South Korea,5,"68,373","28,637",1,6,FALSE,2025-06-05,FALSE
movie_0654,Adventure Legend,Stand-up Comedy,Drama,Romance,2011,67,TV-Y,English,USA,6.5,"68,373","28,637",1,6,FALSE,2022-12-09,FALSE
movie_0655,Hero Kingdom,Movie,Fantasy,Adventure,1995,166,TV-Y,English,USA,7.5,"1,537,325","14,483,384",1,6,TRUE,2022-11-10,FALSE
movie_0656,Phoenix Ice,TV Series,Animation,Not Specified,2024,63,R,English,USA,4.9,"68,373","28,637",6,132,TRUE,2025-03-17,TRUE
movie_0657,Battle Queen,Limited Series,Romance,Not Specified,2014,52,TV-14,English,South Korea,6.5,"68,373","28,637",14,178,TRUE,2024-08-04,FALSE
movie_0658,Empire Love,TV Series,Mystery,Not Specified,2010,51,R,Japanese,USA,0.5,"68,373","28,637",5,58,FALSE,2023-09-05,TRUE
movie_0659,Little Night,TV Series,Sci-Fi,Not Specified,2009,40,TV-14,English,USA,0.5,"68,373","28,637",3,171,TRUE,2025-06-01,FALSE
movie_0660,Fire Secret,Movie,Adventure,Not Specified,1990,121,PG-13,English,South Korea,8.6,"68,373","3,300,259",1,6,TRUE,2023-12-04,FALSE
movie_0661,House Night,Limited Series,Horror,Not Specified,1992,58,NC-17,English,South Korea,6.5,"68,373","28,637",3,162,TRUE,2021-04-22,TRUE
movie_0662,Bright Family,Movie,Documentary,Not Specified,1997,65,TV-MA,English,USA,7.9,"10,706,001","1,631,334",1,6,FALSE,2020-09-13,FALSE
movie_0663,Phoenix Legend,Limited Series,Biography,Not Specified,2008,32,G,English,South Korea,6.5,"68,373","28,637",1,23,TRUE,2025-05-16,FALSE
movie_0664,An Princess,Movie,History,Horror,2020,107,TV-G,English,USA,6.5,"65,169,386","16,858,783",1,6,FALSE,2021-08-23,FALSE
movie_0665,Legend Dragon,Movie,Biography,Adventure,2009,136,TV-MA,French,South Korea,8.7,"8,291,129","10,411,548",1,6,TRUE,2020-09-13,FALSE
movie_0666,Day City,Documentary,Adventure,Not Specified,2014,110,R,English,India,9.6,"68,373","28,637",1,6,FALSE,2025-04-06,FALSE
movie_0667,Empire Story,Movie,Sci-Fi,Not Specified,1995,143,TV-G,English,USA,6.7,"94,034,621","38,879,782",1,6,FALSE,2023-03-06,FALSE
movie_0668,Day Journey,Movie,Crime,Not Specified,2013,50,TV-PG,Korean,South Korea,3.1,"5,519,943","28,637",1,6,TRUE,2022-02-22,FALSE
movie_0669,Dark Phoenix,TV Series,Biography,Not Specified,2012,56,PG-13,English,France,6.8,"68,373","28,637",3,123,FALSE,2023-11-10,FALSE
movie_0670,Phoenix Queen,Documentary,Drama,Not Specified,2007,72,TV-14,English,India,6.9,"68,373","28,637",1,6,FALSE,2021-11-23,FALSE
movie_0671,War Storm,TV Series,Animation,Not Specified,2006,57,TV-Y,Hindi,USA,6.4,"68,373","28,637",9,180,FALSE,2022-10-25,FALSE
movie_0672,Kingdom Dream,Movie,Biography,Not Specified,2011,152,PG-13,French,Canada,5.6,"68,373","5,231,163",1,6,FALSE,2023-03-26,FALSE
movie_0673,Fire Hero,Documentary,Fantasy,Not Specified,2004,141,TV-14,Spanish,UK,8.3,"68,373","28,637",1,6,FALSE,2024-04-24,FALSE
movie_0674,Storm Night,TV Series,Adventure,Documentary,1997,77,TV-Y,Italian,India,7.1,"68,373","28,637",2,26,FALSE,2022-12-01,FALSE
movie_0675,Phoenix Princess,TV Series,Action,Not Specified,2019,76,NC-17,German,USA,6.3,"68,373","28,637",1,73,TRUE,2021-08-11,TRUE
movie_0676,Dream Hero,Movie,Adventure,Adventure,2004,174,TV-Y7,English,France,9,"416,301","268,961,079",1,6,TRUE,2024-02-04,FALSE
movie_0677,Legend Journey,Stand-up Comedy,Adventure,Crime,1991,74,TV-MA,Italian,UK,7.7,"68,373","28,637",1,6,FALSE,2021-03-03,FALSE
movie_0678,Secret Legend,Documentary,Documentary,Family,2005,97,TV-Y7,French,USA,0.5,"68,373","28,637",1,6,FALSE,2023-06-25,FALSE
movie_0679,Dark Dragon,Documentary,Horror,Not Specified,2015,87,TV-G,English,South Korea,5.2,"68,373","28,637",1,6,FALSE,2024-03-10,FALSE
movie_0680,Battle Dream,Movie,Thriller,Not Specified,2007,128,TV-14,French,USA,7.5,"846,327","36,844,960",1,6,TRUE,2024-07-20,FALSE
movie_0681,A Family,Stand-up Comedy,Thriller,Not Specified,2015,27,PG,Spanish,Canada,7.4,"68,373","28,637",1,6,FALSE,2024-11-08,FALSE
movie_0682,Old Queen,Movie,Romance,Not Specified,2013,111,G,English,South Korea,0.5,"2,615,689","28,637",1,6,TRUE,2020-11-11,TRUE
movie_0683,Little Dream,Limited Series,Animation,Documentary,1998,61,TV-Y7,English,USA,3.7,"68,373","28,637",7,120,TRUE,2024-07-08,TRUE
movie_0684,Dragon Mission,Movie,War,Fantasy,1997,137,TV-G,English,USA,4.6,"4,450,850","28,637",1,6,FALSE,2021-01-30,FALSE
movie_0685,Family Mystery,Stand-up Comedy,Romance,Not Specified,1999,522,TV-G,Korean,USA,5.9,"68,373","28,637",1,6,FALSE,2024-12-14,FALSE
movie_0686,Night Princess,TV Series,History,War,1998,12,TV-14,English,Canada,6.4,"68,373","28,637",11,41,FALSE,2022-09-21,FALSE
movie_0687,Adventure Warrior,TV Series,Crime,Not Specified,2014,47,TV-PG,English,USA,8.4,"68,373","28,637",2,57,FALSE,2021-10-25,TRUE
movie_0688,Battle Storm,Movie,Animation,Not Specified,2024,103,TV-Y,English,South Korea,4.8,"2,676,591","28,637",1,6,FALSE,2025-07-11,FALSE
movie_0689,City Story,Movie,Western,Drama,2006,97,TV-Y,English,Germany,0.5,"68,373","28,637",1,6,FALSE,2022-10-01,TRUE
movie_0690,Secret Family,Documentary,Romance,Not Specified,1990,100,TV-Y,Hindi,France,5.4,"68,373","28,637",1,6,TRUE,2022-11-22,FALSE
movie_0691,Dream Adventure,Movie,Fantasy,Not Specified,2014,106,TV-PG,English,South Korea,6.4,"6,586,991","23,899,749",1,6,FALSE,2025-01-05,FALSE
movie_0692,Little Phoenix,Movie,Fantasy,Not Specified,2002,83,PG-13,English,Germany,6.6,"154,356,219","28,637",1,6,FALSE,2023-02-15,FALSE
movie_0693,Storm Kingdom,Movie,Crime,Not Specified,2016,149,G,Spanish,USA,0.5,"68,373","28,637",1,6,TRUE,2023-09-10,TRUE
movie_0694,Kingdom Day,Movie,Action,Not Specified,1996,89,PG,English,UK,5.9,"6,072,218","37,239,804",1,6,FALSE,2023-01-14,FALSE
movie_0695,Storm Journey,TV Series,Mystery,Not Specified,2013,52,PG,Korean,India,6.6,"68,373","28,637",10,89,FALSE,2021-02-15,FALSE
movie_0696,House Empire,Limited Series,Biography,Not Specified,2010,54,G,Korean,USA,7.2,"68,373","28,637",10,174,FALSE,2023-08-19,FALSE
movie_0697,Journey Fire,TV Series,Music,Not Specified,2015,38,TV-MA,Italian,South Korea,4,"68,373","28,637",5,65,FALSE,2020-08-15,FALSE
movie_0698,A Adventure,Movie,Western,Romance,2018,126,R,English,USA,4.7,"4,641,680","26,325,930",1,6,FALSE,2023-06-21,FALSE
movie_0699,Our King,TV Series,Western,Family,2007,22,PG,English,Canada,8,"68,373","28,637",4,151,FALSE,2022-07-22,FALSE
movie_0700,A Secret,Movie,Biography,Not Specified,1995,94,G,English,USA,6.3,"1,080,214","26,058,332",1,6,TRUE,2024-04-09,FALSE
movie_0701,Adventure Mission,Limited Series,Animation,History,2012,74,NC-17,Hindi,Canada,4.9,"68,373","28,637",2,197,FALSE,2024-05-08,FALSE
movie_0702,Mystery Legend,Movie,Fantasy,Not Specified,2007,87,TV-MA,German,UK,0.5,"55,259,167","210,763,420",1,6,FALSE,2021-09-30,FALSE
movie_0703,Mystery Legend,Movie,History,Not Specified,1993,128,R,English,Germany,5.6,"9,853,801","58,384,599",1,6,TRUE,2023-12-01,TRUE
movie_0704,Dark Mystery,Movie,Western,Not Specified,2000,144,PG,English,USA,0.5,"1,579,910","28,637",1,6,FALSE,2024-11-06,FALSE
movie_0705,House Secret,Stand-up Comedy,Romance,Not Specified,2022,61,PG-13,Hindi,USA,0.5,"68,373","28,637",1,6,FALSE,2025-03-08,FALSE
movie_0706,New City,Movie,Drama,Mystery,2011,72,TV-PG,English,USA,6.4,"602,601","28,637",1,6,FALSE,2021-03-05,TRUE
movie_0707,Fire Warrior,TV Series,Romance,Not Specified,2003,29,R,Korean,India,2.6,"68,373","28,637",3,143,TRUE,2022-08-16,FALSE
movie_0708,My Love,Movie,Music,Not Specified,2012,134,PG,English,USA,0.5,"999,917","93,806",1,6,TRUE,2022-04-17,FALSE
movie_0709,Kingdom Princess,Movie,Sci-Fi,Not Specified,2011,109,TV-PG,English,UK,0.5,"68,373","250,370",1,6,FALSE,2022-10-06,FALSE
